PlotID,TreeID,YR,PrevYR,Status,DBH,Species,Latitude,Longitude,PA,TreeH,AGB,Country,ForestType,Bioregion,Continent,Locality
MEX-0101,MEX-0101-T08,1973,,0,34.3,Acer saccharum,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T08,1983,1973,0,33.3,Acer saccharum,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T09,1973,,0,49.1,Pinus sylvestris,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T09,1983,1973,0,50.1,Pinus sylvestris,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T10,1973,,0,37.1,Milicia excelsa,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T10,1983,1973,0,36.9,Milicia excelsa,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T11,1973,,0,24.5,Eucalyptus camaldulensis,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0101,MEX-0101-T11,1983,1973,0,24.6,Eucalyptus camaldulensis,18.11379,-96.61453,0.1,,,Mexico,Tropical,Tropical dry broadleaf forests,North America,Mexico site 19
MEX-0102,MEX-0102-T01,1959,,0,44.3,Juniperus thurifera,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0102,MEX-0102-T02,1959,,0,49.4,Tsuga canadensis,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0102,MEX-0102-T03,1959,,0,40.9,Acer saccharum,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0102,MEX-0102-T04,1959,,0,61.0,Eucalyptus camaldulensis,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0102,MEX-0102-T05,1959,,0,50.1,Cecropia obtusa,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0102,MEX-0102-T06,1959,,0,33.5,Shorea leprosula,17.89357,-96.89924,0.5,,,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 20
MEX-0103,MEX-0103-T01,1940,,0,15.8,Ocotea aciphylla,18.62171,-95.99978,0.5,,1.515,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T02,1940,,0,32.3,Eperua falcata,18.62171,-95.99978,0.5,,1.925,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T03,1940,,1,8.3,Cecropia obtusa,18.62171,-95.99978,0.5,,4.231,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T04,1940,,0,27.1,Cecropia obtusa,18.62171,-95.99978,0.5,,3.628,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T05,1940,,0,9.1,Shorea leprosula,18.62171,-95.99978,0.5,,3.175,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T06,1940,,0,23.9,Shorea leprosula,18.62171,-95.99978,0.5,,1.693,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0103,MEX-0103-T07,1940,,0,25.6,Inga edulis,18.62171,-95.99978,0.5,,2.529,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 21
MEX-0104,MEX-0104-T01,2002,,0,35.2,Quercus ilex,20.93405,-94.54526,0.25,33.7,0.499,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
MEX-0104,MEX-0104-T02,2002,,0,47.0,Eperua falcata,20.93405,-94.54526,0.25,36.2,2.676,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
MEX-0104,MEX-0104-T03,2002,,0,50.2,Fagus sylvatica,20.93405,-94.54526,0.25,19.7,4.32,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
MEX-0104,MEX-0104-T04,2002,,0,23.1,Populus tremula,20.93405,-94.54526,0.25,26.2,1.7,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
MEX-0104,MEX-0104-T05,2002,,0,26.5,Khaya ivorensis,20.93405,-94.54526,0.25,24.1,1.983,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
MEX-0104,MEX-0104-T06,2002,,0,15.3,Avicennia germinans,20.93405,-94.54526,0.25,30.5,1.474,Mexico,Deciduous,Tropical dry broadleaf forests,North America,Mexico site 22
UNI-0105,UNI-0105-T01,1994,,0,55.2,Betula pendula,40.65423,-79.01327,0.04,25.7,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T02,1994,,0,12.8,Nothofagus pumilio,40.65423,-79.01327,0.04,15.4,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T03,1994,,0,22.1,Milicia excelsa,40.65423,-79.01327,0.04,23.9,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T04,1994,,0,15.6,Quercus robur,40.65423,-79.01327,0.04,31.1,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T05,1994,,0,59.7,Eperua falcata,40.65423,-79.01327,0.04,18.8,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T06,1994,,0,17.9,Tsuga canadensis,40.65423,-79.01327,0.04,22.0,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T07,1994,,0,18.7,Eperua falcata,40.65423,-79.01327,0.04,37.1,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0105,UNI-0105-T08,1994,,0,48.4,Quercus ilex,40.65423,-79.01327,0.04,8.7,,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 1
UNI-0106,UNI-0106-T01,2016,,0,51.5,Inga edulis,35.87403,-75.53712,0.25,31.9,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T01,2021,2016,0,52.8,Inga edulis,35.87403,-75.53712,0.25,31.9,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T02,2016,,0,31.6,Juniperus thurifera,35.87403,-75.53712,0.25,9.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T02,2021,2016,0,31.4,Juniperus thurifera,35.87403,-75.53712,0.25,9.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T03,2016,,0,26.0,Juniperus thurifera,35.87403,-75.53712,0.25,10.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T03,2021,2016,0,26.6,Juniperus thurifera,35.87403,-75.53712,0.25,10.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T04,2016,,0,51.1,Acer saccharum,35.87403,-75.53712,0.25,33.4,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T04,2021,2016,0,50.4,Acer saccharum,35.87403,-75.53712,0.25,33.4,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T05,2016,,0,49.4,Pinus sylvestris,35.87403,-75.53712,0.25,20.9,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T05,2021,2016,0,49.9,Pinus sylvestris,35.87403,-75.53712,0.25,20.9,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T06,2016,,0,25.8,Khaya ivorensis,35.87403,-75.53712,0.25,13.5,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T06,2021,2016,0,26.2,Khaya ivorensis,35.87403,-75.53712,0.25,13.5,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T07,2016,,0,56.0,Cecropia obtusa,35.87403,-75.53712,0.25,20.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T07,2021,2016,1,55.5,Cecropia obtusa,35.87403,-75.53712,0.25,20.0,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T08,2016,,0,31.1,Eperua falcata,35.87403,-75.53712,0.25,15.8,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0106,UNI-0106-T08,2021,2016,0,30.4,Eperua falcata,35.87403,-75.53712,0.25,15.8,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 2
UNI-0107,UNI-0107-T01,2007,,0,58.0,Juniperus thurifera,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T01,2011,2007,0,57.7,Juniperus thurifera,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T02,2007,,0,19.1,Betula pendula,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T02,2011,2007,0,19.9,Betula pendula,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T03,2007,,0,37.2,Betula pendula,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T03,2011,2007,0,37.1,Betula pendula,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T04,2007,,0,18.9,Tsuga canadensis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T04,2011,2007,0,17.5,Tsuga canadensis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T05,2007,,0,9.5,Ocotea aciphylla,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T05,2011,2007,0,8.1,Ocotea aciphylla,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T06,2007,,0,32.0,Quercus robur,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T06,2011,2007,0,31.3,Quercus robur,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T07,2007,,0,18.7,Inga edulis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T07,2011,2007,0,17.9,Inga edulis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T08,2007,,0,57.3,Eucalyptus camaldulensis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T08,2011,2007,0,58.1,Eucalyptus camaldulensis,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T09,2007,,0,48.0,Avicennia germinans,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T09,2011,2007,0,46.9,Avicennia germinans,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T10,2007,,0,51.2,Pinus sylvestris,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0107,UNI-0107-T10,2011,2007,0,50.9,Pinus sylvestris,38.62297,-70.987,0.04,,,United States,Temperate,Temperate broadleaf & mixed forests,North America,United States site 3
UNI-0108,UNI-0108-T01,1947,,0,51.4,Inga edulis,46.68283,-83.87222,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 4
UNI-0108,UNI-0108-T02,1947,,0,27.2,Picea abies,46.68283,-83.87222,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 4
UNI-0108,UNI-0108-T03,1947,,0,31.4,Pinus sylvestris,46.68283,-83.87222,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 4
UNI-0108,UNI-0108-T04,1947,,0,20.4,Dipterocarpus grandiflorus,46.68283,-83.87222,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 4
UNI-0108,UNI-0108-T05,1947,,0,42.8,Khaya ivorensis,46.68283,-83.87222,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 4
UNI-0109,UNI-0109-T01,1977,,0,59.4,Quercus robur,41.61382,-91.96594,0.1,,1.251,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T02,1977,,0,10.4,Eperua falcata,41.61382,-91.96594,0.1,,3.816,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T03,1977,,0,14.9,Quercus robur,41.61382,-91.96594,0.1,,0.718,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T04,1977,,0,11.3,Fagus sylvatica,41.61382,-91.96594,0.1,,3.615,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T05,1977,,0,23.8,Milicia excelsa,41.61382,-91.96594,0.1,,2.787,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T06,1977,,0,17.3,Cecropia obtusa,41.61382,-91.96594,0.1,,4.215,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T07,1977,,0,17.8,Milicia excelsa,41.61382,-91.96594,0.1,,3.958,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0109,UNI-0109-T08,1977,,0,9.6,Acer saccharum,41.61382,-91.96594,0.1,,0.934,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 5
UNI-0110,UNI-0110-T01,1943,,0,25.3,Quercus ilex,47.99474,-77.02826,1.0,31.5,1.505,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T01,1948,1943,0,26.4,Quercus ilex,47.99474,-77.02826,1.0,31.5,1.505,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T02,1943,,0,37.1,Fagus sylvatica,47.99474,-77.02826,1.0,30.9,3.257,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T02,1948,1943,0,37.3,Fagus sylvatica,47.99474,-77.02826,1.0,30.9,3.257,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T03,1943,,0,61.4,Cecropia obtusa,47.99474,-77.02826,1.0,11.4,2.151,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T03,1948,1943,0,60.7,Cecropia obtusa,47.99474,-77.02826,1.0,11.4,2.151,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T04,1943,,0,51.7,Quercus ilex,47.99474,-77.02826,1.0,8.0,2.154,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T04,1948,1943,0,51.7,Quercus ilex,47.99474,-77.02826,1.0,8.0,2.154,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T05,1943,,0,44.1,Quercus ilex,47.99474,-77.02826,1.0,10.9,2.228,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T05,1948,1943,0,43.3,Quercus ilex,47.99474,-77.02826,1.0,10.9,2.228,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T06,1943,,0,20.2,Betula pendula,47.99474,-77.02826,1.0,10.5,0.445,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T06,1948,1943,0,18.9,Betula pendula,47.99474,-77.02826,1.0,10.5,0.445,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T07,1943,,0,47.4,Acer saccharum,47.99474,-77.02826,1.0,17.0,3.203,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0110,UNI-0110-T07,1948,1943,0,47.2,Acer saccharum,47.99474,-77.02826,1.0,17.0,3.203,United States,Coniferous,Temperate broadleaf & mixed forests,North America,United States site 6
UNI-0111,UNI-0111-T01,1978,,0,25.7,Betula pendula,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T02,1978,,0,39.3,Betula pendula,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T03,1978,,0,48.4,Fagus sylvatica,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T04,1978,,0,10.6,Khaya ivorensis,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T05,1978,,0,8.8,Acer saccharum,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T06,1978,,0,16.7,Populus tremula,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0111,UNI-0111-T07,1978,,0,34.0,Juniperus thurifera,36.67743,-82.42841,0.04,,,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 7
UNI-0112,UNI-0112-T01,1979,,0,29.9,Juniperus thurifera,47.43257,-88.13872,0.25,37.8,2.05,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T01,1989,1979,0,30.2,Juniperus thurifera,47.43257,-88.13872,0.25,37.8,2.05,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T02,1979,,0,57.9,Eucalyptus camaldulensis,47.43257,-88.13872,0.25,18.1,4.019,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T02,1989,1979,0,57.2,Eucalyptus camaldulensis,47.43257,-88.13872,0.25,18.1,4.019,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T03,1979,,0,13.2,Milicia excelsa,47.43257,-88.13872,0.25,33.7,3.439,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T03,1989,1979,1,12.4,Milicia excelsa,47.43257,-88.13872,0.25,33.7,3.439,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T04,1979,,0,14.8,Nothofagus pumilio,47.43257,-88.13872,0.25,14.8,2.069,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T04,1989,1979,0,14.2,Nothofagus pumilio,47.43257,-88.13872,0.25,14.8,2.069,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T05,1979,,0,32.4,Dipterocarpus grandiflorus,47.43257,-88.13872,0.25,24.6,4.229,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T05,1989,1979,0,31.0,Dipterocarpus grandiflorus,47.43257,-88.13872,0.25,24.6,4.229,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T06,1979,,1,18.5,Eucalyptus camaldulensis,47.43257,-88.13872,0.25,33.2,1.014,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0112,UNI-0112-T06,1989,1979,0,17.7,Eucalyptus camaldulensis,47.43257,-88.13872,0.25,33.2,1.014,United States,Deciduous,Temperate broadleaf & mixed forests,North America,United States site 8
UNI-0113,UNI-0113-T01,1949,,0,54.4,Juniperus thurifera,45.02329,-88.3836,0.1,,2.372,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
UNI-0113,UNI-0113-T02,1949,,0,37.1,Ocotea aciphylla,45.02329,-88.3836,0.1,,3.128,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
UNI-0113,UNI-0113-T03,1949,,0,28.2,Acer saccharum,45.02329,-88.3836,0.1,,0.469,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
UNI-0113,UNI-0113-T04,1949,,0,54.4,Khaya ivorensis,45.02329,-88.3836,0.1,,1.034,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
UNI-0113,UNI-0113-T05,1949,,0,37.2,Betula pendula,45.02329,-88.3836,0.1,,4.299,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
UNI-0113,UNI-0113-T06,1949,,0,23.0,Tsuga canadensis,45.02329,-88.3836,0.1,,4.317,United States,Mixed,Temperate broadleaf & mixed forests,North America,United States site 9
